id,is_iceberg
0d4d77ba,0.3349114656448364
3ee672a2,0.9
738b41fd,0.6235740780830383
f7fb320d,0.5598151087760925
b42fad18,0.1
4ab8b00a,0.5410218834877014
f7870f2b,0.27612730860710144
4978666a,0.4190810024738312
f1b0d6c7,0.1
5642407f,0.11515428870916368
36d4ff92,0.8962815403938293
4139aba2,0.623676598072052
7585ce58,0.5239669680595398
33e25984,0.8813498616218567
ac46f3c9,0.4525199234485626
fc34a5b8,0.6417855620384216
85c36a8f,0.3428053557872772
b2d8a426,0.5066642165184021
13ec60d1,0.8064799308776855
9d440f42,0.3231837451457977
1c0a891e,0.2659329175949097
981c3bc3,0.8158127665519714
295604f4,0.5889983773231506
16ca16c3,0.1
b4dda837,0.4491263926029205
88d088ef,0.11651057749986647
1b4fa160,0.652736485004425
f371bd82,0.1
b130a0b7,0.9
ebf1de82,0.2141033113002777
01e651c3,0.7182807326316833
51b1fecc,0.33420273661613464
fa635a31,0.17557555437088013
97b7d789,0.10462584346532823
2f598053,0.1
c0e3e148,0.2541136741638184
cfa175a8,0.2225138992071152
3d7e09d8,0.7901692390441895
44a13d1b,0.5761415958404541
c66b0948,0.6144170165061951
976a6d64,0.128340482711792
8bbd8909,0.33599406480789185
522890fd,0.6766781210899353
f23a3b95,0.3248061537742615
680039dc,0.8217207789421082
93028e53,0.1
22a16932,0.7673481106758118
7d8126d2,0.1252124309539795
ba2ecd75,0.1
8071bdd7,0.4484940469264984
96d5aeee,0.1
154be68f,0.8432927131652832
d8c2bfe2,0.8718437552452087
f76d47b0,0.16448040306568146
0e781ade,0.1
13cf6060,0.1
cd99f710,0.9
d10005bb,0.14924386143684387
3a31445f,0.9
3157202d,0.3242851495742798
6ee64703,0.12020062655210495
e5de8685,0.4856342375278473
02cc70ba,0.1
50984a87,0.5003842115402222
fa94957a,0.7894737124443054
eab406b4,0.3121904730796814
3ad39398,0.4751120209693909
9ecf3802,0.6308652758598328
6048ae7b,0.1
9dc68871,0.1
13701465,0.5636704564094543
8d8779f3,0.1
0712f269,0.700179398059845
722c2597,0.1
478a2b08,0.5685592293739319
38f5fb41,0.2686809003353119
c52ad74d,0.7863979935646057
0c85fd09,0.1
f1582cba,0.8070659637451172
ff836697,0.6424003839492798
ddfe4802,0.1
3cef3bc7,0.66511070728302
6a21542b,0.17796429991722107
150e23c4,0.8926347494125366
078c6d99,0.7549698352813721
1dcd1dc3,0.1
39967e45,0.5227327346801758
6b6333aa,0.9
4ae61433,0.2302727103233337
f96362e0,0.2219471037387848
97a88aac,0.8258928656578064
427ae8ce,0.13823311030864716
209d4b15,0.14850182831287384
64b453bd,0.1
0f5a484e,0.2867873907089233
5ac74969,0.7690959572792053
736ed43e,0.5082424283027649
8533795f,0.1
f5b54fb6,0.5608773827552795
6eb4c041,0.5365578532218933
97afdf42,0.6994891166687012
1bb488db,0.7058536410331726
f132e44d,0.1
d3c2f140,0.5323638916015625
1756794d,0.4545261263847351
9efcc11f,0.1
14c966cf,0.5670744776725769
59cfe4d1,0.6628089547157288
883151f4,0.7076879739761353
34c4c9ff,0.5149170160293579
70b4c2eb,0.4996431469917298
96a337d9,0.3346071839332581
7fe89ffa,0.7271891832351685
057c7a22,0.1
451cc057,0.4169768691062927
05076700,0.1
dc52f6c1,0.13216842710971832
b03a59f9,0.22796961665153506
129ed4b0,0.4903443157672882
fb611563,0.9
ac32e6f1,0.5792734026908875
c05c5ab0,0.3391173481941223
3163d5ed,0.1333668828010559
02096ca4,0.6790232658386229
e92496c0,0.19281120598316195
1a9e2c50,0.8874650597572327
0864e334,0.5913042426109314
d976faeb,0.71312415599823
1d7b342f,0.1
281bc1ea,0.1
bea9f0cf,0.4195801317691803
f4afa0e6,0.1
e1b5ef69,0.14101290702819824
b50539fd,0.12097092717885972
2a8c9c15,0.4640832543373108
157ebb0c,0.6892489194869995
247d3614,0.11184024065732956
0c6cc0cb,0.596602201461792
aae88d39,0.8531245589256287
0c77b464,0.1
963cf5ea,0.8638184070587158
1b371d8b,0.6570595502853394
225bc00f,0.1
bc0a4eec,0.1
1099782e,0.1
a18feadd,0.7951756715774536
ad7f4932,0.1
5f8f831e,0.5913527011871338
b5167c35,0.1
0230b06d,0.5373675227165222
f8d7f7ba,0.1579309105873108
08bd1053,0.1
58e4dc8c,0.1
4793ce8e,0.14520122110843658
304caab4,0.1
f2ee6d7f,0.1044248417019844
e1f9c0e4,0.6460297107696533
8e40401c,0.1
5d9eaba2,0.6100577712059021
55e7562c,0.16231100261211395
9da6cb4b,0.1
c3c1c8ec,0.1
3b38698e,0.1
6c9eb909,0.135235533118248
482a3d1d,0.11492059379816055
0e9918f0,0.456014096736908
ef894fd2,0.1
4b82e7f7,0.8300719857215881
b9cdd7fb,0.1
94a496f4,0.4780322909355164
995eacae,0.4454040825366974
41b02e58,0.8722516298294067
69f04617,0.3970419764518738
c889a03c,0.8617199659347534
91f98acf,0.540069580078125
9135c19f,0.4285461008548737
1f0e9c09,0.1
260d6e8e,0.1
46334397,0.1
f34ddf31,0.1
4d6177d7,0.6057725548744202
76a57270,0.4221334159374237
217b8cea,0.1
9a45a566,0.8493552803993225
1b55c75e,0.1
7bd92ec6,0.6877499222755432
6c409f41,0.3755727112293243
df3e48eb,0.19485211372375488
62723e57,0.1
b8e627bf,0.10416770726442336
86bb5d85,0.3515859842300415
77e5034c,0.1
607079e5,0.5076526999473572
96879fb4,0.1
6afe606d,0.4851444661617279
4129802f,0.7474569082260132
a42300ef,0.28788676857948303
1af842f5,0.7363218665122986
3fe57d78,0.463778167963028
f4e60ed5,0.8719347715377808
68c8337b,0.5846022963523865
914ed5b5,0.15457561612129211
a6bb5987,0.2444632202386856
c781c439,0.1
47a1a25e,0.3127066791057587
80ea0713,0.8464049696922302
a9d001bc,0.10665085166692734
f94d098a,0.13034337759017944
3e230e0e,0.1
24afa485,0.1
bc37db7f,0.9
83f99e4d,0.1
1a8d86f7,0.1
38136419,0.5691741108894348
d393e637,0.6311357021331787
36902570,0.628311276435852
327f7b25,0.8877717852592468
3f8543c6,0.9
a0d42a70,0.5543790459632874
e07ba430,0.36119887232780457
c6e53803,0.1
fec4dad8,0.4516692459583282
933fc5ba,0.3354427218437195
c27eda4e,0.5577303767204285
9b94d2c2,0.1
a2dbdb31,0.1
816258dd,0.5007334947586061
81f11218,0.6850787401199341
c4bd9d04,0.4033837914466858
c6ce9bf9,0.15571248531341553
a7b3cc29,0.1
527870bf,0.3975822329521179
9af26068,0.4717940986156464
0b591e70,0.8914059996604919
2b1e57c5,0.5736598968505859
194db786,0.7238255143165588
e09ba644,0.9
fa2ed3e5,0.6560156345367432
1ba92726,0.17478622496128082
8c8f45b4,0.1
f8889f44,0.6255319118499756
598e255b,0.1494165062904358
45f1aa7a,0.38958969712257385
022956a3,0.1
d406064d,0.5359081029891968
76617947,0.1
d0e5dccb,0.6773790121078491
33271da6,0.8874133229255676
0840e2b1,0.532151997089386
521a9f4d,0.7475492358207703
7286b1dc,0.1
5b6acc2d,0.2558681070804596
e034cd34,0.1
46577660,0.21548694372177124
bb4d6f24,0.4844406843185425
bfc7a3f2,0.5113718509674072
abc66be8,0.16161102056503296
3627189f,0.9
e49a77f6,0.1
a209d7ee,0.7845373749732971
dee69cf6,0.7584702968597412
9a6261a0,0.5902937054634094
a8e444c6,0.1
a6a66a28,0.8120737075805664
db7022ff,0.1
0dfb45d9,0.5328379273414612
81c983aa,0.1
a98fb5e1,0.8671553134918213
99e004d7,0.6181578636169434
d16e5fbb,0.1
3c352f9e,0.1008911281824112
12202699,0.14397603273391724
86af0236,0.69926518201828
f3703e6f,0.5081061124801636
4a71dc34,0.4345013201236725
321edcdc,0.4649454653263092
e365a657,0.7712758183479309
45755c9c,0.1
873b0829,0.1
72ccd009,0.1625746637582779
205243d9,0.8410628437995911
d9202f36,0.1
9d0c30b0,0.3698788583278656
56644ace,0.28309890627861023
c63f527f,0.6114867925643921
bb84b9bd,0.8822680115699768
6f68caf0,0.23273859918117526
8492119b,0.1
71bde48d,0.8653501868247986
d2d6e2ba,0.5782535076141357
6f4b309c,0.5277359485626221
b3cc5ba3,0.564911425113678
fee39547,0.530965268611908
4893137a,0.8860982656478882
e283c4c4,0.23732559382915494
25bac62b,0.2918707728385925
8fd88dd6,0.1
b48c104e,0.14631514251232147
221d500b,0.38976237177848816
8f0de087,0.1
32342e03,0.2834062874317169
a8da99d8,0.9
93203755,0.5779819488525391
d3c88528,0.9
0d7a17b3,0.2522201538085937
bd72f5ec,0.9
e953c0fd,0.7363216876983643
e730b6c6,0.6515604853630066
c086033a,0.1
a521d303,0.1
b023957a,0.7689759731292725
3e0f04e8,0.1
60647cba,0.1
2f5c43a8,0.7379598617553711
b54ba69b,0.3826108276844025
eac962ff,0.6305047869682312
7e2a3763,0.1
9362d863,0.3634827136993408
8f1b833c,0.31342223286628723
79727ff5,0.1
62614c75,0.6079678535461426
75a03adf,0.37967264652252203
cf138392,0.8011650443077087
bf467a96,0.14788469672203064
c8b34651,0.5295168757438661
105a5c54,0.1
bf6de75c,0.1886509209871292
060702c8,0.8353492617607117
921bad2c,0.868010401725769
e0d17eb0,0.2885391116142273
9a3825c9,0.3070227801799774
8eda717f,0.1
78906e0c,0.6267456412315369
c60100ad,0.7158789038658142
90a72a52,0.739247739315033
d80e4ed4,0.4078566133975983
339cd0d2,0.2386119067668915
d99de899,0.662928581237793
357e20d1,0.7064138650894165
a4d190da,0.4833002686500549
bd226217,0.20073232054710388
476e2771,0.8661475777626038
4e483506,0.6780388355255127
f70ea081,0.8956286907196045
4645e56f,0.709747850894928
e6d05940,0.5699935555458069
f8b3c6af,0.7920358180999756
c89d6aad,0.4938740432262421
0cb57f6e,0.5376875996589661
86a4be46,0.25774848461151123
75e62d7e,0.1
ebc36374,0.3908032476902008
0ebcb731,0.1
24d000c5,0.7750272154808044
f3c9a4f6,0.7754509449005127
1bc59730,0.1
47ea0bff,0.6615632176399231
cdeccfdd,0.15022310614585874
15e09a1d,0.5472129583358765
00652788,0.15166394412517548
23649c84,0.1
91188a77,0.1007254421710968
eaca8580,0.5708309412002563
4ce9daeb,0.6961364150047302
d4220673,0.7375574707984924
b6a87aef,0.725770115852356
8333ebed,0.4276326298713684
950a3453,0.2573762536048889
7074f6c9,0.367274671792984
98a02caf,0.21035295724868772
59c8d2b3,0.9
d99d13bd,0.8715605139732361
de86f1cf,0.8980895280838013
8f4b1985,0.8922669887542725
a7779b04,0.6533825993537903
2caeab11,0.12095151096582413
16aeea7c,0.16646717488765714
b9d19ab9,0.5349271893501282
29c5d2fd,0.799961268901825
efcefa55,0.31791773438453674
099161c3,0.3865630626678467
12b49195,0.5062979459762573
96a1ce13,0.6905699968338013
67964b4f,0.1
b61c605c,0.18446423113346103
bcfc0f16,0.15075309574604034
bf0cb956,0.1
12f6aa7d,0.6496642827987671
f36f3a0c,0.9
83490492,0.6616224646568298
e3b62b60,0.3368355631828308
20b27d66,0.7532016038894653
25c3ce93,0.7256004810333252
67a2ff0b,0.6562747955322266
9b2d3c1a,0.4679521918296814
8ad51f7d,0.1
14137b57,0.4265157580375672
9ea5aa79,0.1
5ea1d2dd,0.1
979c867e,0.7006263732910156
7ea1e1b6,0.8792346119880676
d65520ba,0.1
765ad2e2,0.5006611943244934
d2957326,0.8627334237098694
24349e24,0.1
fd8a2ae3,0.1
b282d98e,0.6520057320594788
3eaa7a61,0.2674672603607178
16533dd4,0.6369518041610718
4adb68d7,0.8714381456375122
565005b9,0.20729243755340576
51d86e0c,0.9
30635642,0.1
d9480a60,0.7930114269256592
b2647128,0.6266408562660217
20478c55,0.5744184851646423
caa0d105,0.3635486960411072
474f4534,0.4969334006309509
d51e3867,0.7736319899559021
e5d1bba7,0.5737727284431458
e7000b2a,0.154883474111557
78f06b79,0.4256559312343597
8a9f4bee,0.643208384513855
3d716bbe,0.37488025426864624
6e1ddef1,0.15096300840377808
9826f39a,0.2697879672050476
3fdc82f7,0.478358268737793
31f013c3,0.16358809173107147
97a9df6d,0.622963011264801
10e65294,0.5509092211723328
0bdca1a5,0.5584498643875122
374037fa,0.13309785723686218
1d1a0cec,0.4459575712680817
d415c5ad,0.27896952629089355
ced1306d,0.1
f43497f3,0.1
ffd13a9e,0.9
6f67148e,0.7955266237258911
be322b68,0.8172718286514282
af209b44,0.12066650390625
69b53a4a,0.4912167489528656
4c085180,0.4628964066505432
608cea18,0.8664935231208801
f8bebbfd,0.5377764701843262
ae16855d,0.1
dfc700b3,0.14217904210090634
e3bdd9ac,0.5597981810569763
87a8ea20,0.1
3c3da9aa,0.24938718974590304
76c882d6,0.1
9e429645,0.5894355773925781
7dc9c990,0.1
f38d53ef,0.4787044525146485
e1785b6e,0.7182465195655823
80c673fb,0.7710750102996826
a8b8c20b,0.5871697664260864
6a1ff150,0.6117790341377258
2f68d4fe,0.6019981503486633
c462ec65,0.6883258819580078
c374d5c4,0.7835718989372253
d20769b3,0.15587596595287326
c467fe4d,0.1
1356229e,0.30283957719802856
b1532127,0.5118817687034607
3777ee22,0.4283692240715027
4ba6023f,0.6180830001831055
08504ae6,0.23072566092014316
5e0b4cc5,0.1
249a0c1f,0.8342920541763306
24b3497f,0.770817220211029
9edcf494,0.1
53297290,0.22384454309940335
6d3a269e,0.9
1b0d38fc,0.1
02747427,0.6311753988265991
38867253,0.9
c392dbd0,0.5187869668006897
8939734c,0.1
097ba3af,0.1
30f0f835,0.552293062210083
bdab1bcf,0.4605846107006073
1070a984,0.870228111743927
c41b8a90,0.9
86a3b5cc,0.3271031975746155
d0a3719e,0.5061217546463013
b1a8067b,0.9
911bc6aa,0.4961507320404053
67a2d0ac,0.8728721141815186
11447262,0.11991972476243973
12fd1375,0.1
f2898538,0.1
0e7355e2,0.1
bc2c87c8,0.9
94001156,0.1
d5855224,0.5809282064437866
a3c1a552,0.3797050714492798
edcf54fa,0.3628164231777191
a28b90eb,0.7051532864570618
63cd028f,0.1
dbc79657,0.14363837242126465
bc856bf1,0.6985300183296204
c7e25a70,0.5881339907646179
9771b119,0.1
836db0d9,0.1
f5685d3e,0.2987199425697327
bb04299d,0.5067076683044434
163a9d23,0.5088162422180176
5283c614,0.1
2276d5d8,0.16779933869838715
ccb77e34,0.1
d4a75bf3,0.5743593573570251
e15f46ea,0.3109833896160126
992a45ba,0.1840462535619736
056e7768,0.1
a1dc016b,0.16260488331317902
38db82cd,0.1
3295f3ae,0.10340674221515657
a6ff3660,0.6410629153251648
5981b799,0.9
2636d79d,0.16737981140613556
7a8521e2,0.1
9b53021d,0.22071033716201785
0a37be18,0.8485341072082521
a8676e55,0.6846863031387329
3488b8fc,0.5491090416908264
b86d4006,0.7367373704910278
33888635,0.6223384141921997
aa9ca5f9,0.15825344622135162
08faf0f6,0.1
5320cd26,0.1
2c57fdaa,0.418162077665329
d467ce62,0.20869655907154086
888a568e,0.7335249185562134
88d6c838,0.3251405954360962
8f138517,0.2954550385475159
e1108dc0,0.1
9e9cd6c9,0.1
ab893af4,0.1010042279958725
4d4b30ba,0.5364675521850586
7ce15e26,0.7940977215766907
dbc45500,0.1
6a0cde3f,0.6023886203765869
2658014c,0.16241519153118136
08d20604,0.1
03c83dc9,0.1219819113612175
d741ccd1,0.4800790548324585
992d48b6,0.1
b1ea3253,0.9
da379e69,0.397754579782486
73b429af,0.8097423315048218
2aefe712,0.9
1e3634f9,0.8618878722190857
069ee09e,0.1
a7970f81,0.1
23084d2e,0.1
ac57710a,0.9
02553267,0.6388919353485107
0971c6c7,0.13499070703983307
cdb7f1fe,0.6371377110481262
d3af3f60,0.4783194661140442
59daf44b,0.3326625525951385
c2169934,0.6329305171966553
da03b56e,0.38268399238586426
474ea404,0.1754750907421112
f686cdc4,0.4726593792438507
f865b354,0.24824313819408414
106df554,0.26413002610206604
e5637171,0.8720116019248962
cba8985c,0.22754675149917605
cc09c9ce,0.2038850039243698
0b85b33f,0.7969636917114258
92f20625,0.8241343498229979
6b1379dd,0.4143772721290589
ed2b1df1,0.1
325124e4,0.12566697597503662
7455c944,0.9
fd68ccc1,0.6708098649978638
8df9100d,0.5971810221672058
c406df9b,0.2702384889125824
4978870c,0.1
383f95d6,0.11638735234737395
aba96bbf,0.1
6bba66b4,0.6484394073486328
b86fa0c9,0.2370729744434357
a2abc369,0.5309652090072632
0b40c014,0.20238804817199707
d45add48,0.587091863155365
00193999,0.8179132342338562
c2f1b710,0.5048016905784607
53750c72,0.16188837587833405
3137ef1d,0.5182206630706787
bc6b8e2a,0.280056357383728
7cb546c6,0.3511324524879456
d59a2349,0.9
04d04b9a,0.29807189106941223
05ac1343,0.17311613261699674
2917895f,0.1
342a1d01,0.7211112976074219
78309e4b,0.6819783449172974
5c1a5aba,0.1
fae57f79,0.17801378667354584
23821d71,0.5153000354766846
5780b19d,0.1
11c67865,0.2662380039691925
8564f114,0.5889201164245605
ec7d0fdd,0.5338426232337952
9a0446b8,0.20316921174526212
5f5da69d,0.7187438011169434
7a11839b,0.6444127559661865
763c9bbf,0.1
15a7b5c5,0.1
e9c7e251,0.1
2555c207,0.4922141134738922
ec8d9784,0.1
08fd9d10,0.5813673138618469
9504ae29,0.13914179801940918
0b91a24d,0.10332313179969788
e62e6cfe,0.7805705070495605
5d1291bb,0.4848867058753967
b3c1f2e7,0.5371914505958557
c6a8db21,0.34868815541267395
f2c137fd,0.5160824656486511
b61e8155,0.1
45b9ee35,0.5340089201927185
8fe9c49b,0.8423886299133301
b98ceb09,0.1
70c4a435,0.2745909094810486
d953d111,0.5066941380500793
da7de86e,0.7569757103919983
519f8611,0.6171905398368835
75eefdc3,0.25115376710891724
62412092,0.1
de8ec010,0.2069706916809082
ee6121f8,0.362215518951416
412b66e0,0.7292900085449219
7405c131,0.4550017714500427
efff4306,0.5001615881919861
5658d679,0.1
617f88fc,0.1
a120100b,0.1
0971369e,0.4807096123695374
83f7fe7b,0.5868074893951416
12437da1,0.1
8e7f96a5,0.3837660849094391
a08237de,0.1
a013bd6f,0.1
c6fdd404,0.5622504353523254
317e2af4,0.4452683627605438
dd9878c0,0.4150298833847046
42e76a51,0.9
022f77e3,0.15474069118499756
cada3682,0.8707470297813416
53074f1f,0.3887586295604706
e6c19679,0.7081966996192932
dfb69b8b,0.1
e1572941,0.9
8d549cd2,0.4216051399707794
6913594d,0.2989354133605957
6e528fd6,0.8476880192756653
c8b037c7,0.1
c3b6c880,0.1
9684ac04,0.1
6d974acc,0.202127605676651
57b10462,0.1
b2373298,0.1
8e946e10,0.8306416869163513
6acee7de,0.15293806791305542
8ad7cc2f,0.1
8e6e087e,0.7309566736221313
c3e46df5,0.1
f6983f34,0.5785050392150879
8130a3aa,0.1
0f11be03,0.22422263026237488
766073e1,0.1
e67f6889,0.9
148a0930,0.1304257959127426
b333ff97,0.7225896716117859
1c148a28,0.6095273494720459
ee0b02d7,0.6369129419326782
fa1c5f6d,0.5638025403022766
9b12ae1f,0.1
3bb60b1b,0.3232478499412537
096e7594,0.373032420873642
ac98996a,0.1
1b7b9b9d,0.1768893450498581
61b2ac6f,0.5314456224441528
2bd414a8,0.6471153497695923
73d12826,0.1661941111087799
29f7ec33,0.1433735489845276
265f8aa8,0.8488377928733826
0d6be675,0.22852906584739685
a00ecdf6,0.6624634861946106
c414328a,0.20775918662548065
d47de87e,0.8830744028091431
376f984f,0.8187481164932251
12a35aa5,0.278049498796463
8ecfd739,0.1
2cbc30f4,0.1
aa4bdf31,0.6026909947395325
69d18f51,0.8080414533615112
50cd4394,0.1
bda732e1,0.4609066545963288
8e77e385,0.1
49dfd51a,0.4774293303489685
b0a3e728,0.3982010185718536
518061ec,0.432097852230072
bb306c8c,0.8592842817306519
1b2cf099,0.1
e7c405e4,0.1
1fc79c9d,0.1846061944961548
3427cd60,0.6772456765174866
8fc604cd,0.9
0981acfd,0.1
512e9c5c,0.5356478691101074
ae9f2426,0.1
a8cd44c8,0.7155165076255798
acac91c3,0.9
35988937,0.5561443567276001
2a2dd539,0.5479080677032471
3f971e0a,0.1
7e09131c,0.5391443967819214
82726c59,0.6848736405372621
ec4c3dbd,0.4652253091335297
2a851255,0.1
2cebdab4,0.6317241787910461
013b617b,0.4993942975997925
21a8603a,0.4814151227474213
fe2f2579,0.7245615720748901
df069a3d,0.11396637558937073
595f7f57,0.6568109393119812
081bdb0a,0.1
6f8e7b3a,0.381140410900116
d1824fe1,0.1
3ddc6778,0.3910495042800903
57e4244d,0.2288331091403961
18e2e176,0.1
7394cdbc,0.7381482720375061
19821b41,0.6248713731765747
12e9563c,0.775445818901062
b96c9ed9,0.8898593783378601
096d9c1b,0.2971271872520447
97454a30,0.9
43b6c5d3,0.8321441411972046
2c58bcc5,0.5751592516899109
0c71dc02,0.5827115178108215
f7cd79b0,0.5945125222206116
922ec513,0.1
561b6b2c,0.21478192508220675
32913f04,0.5298771262168884
77aad507,0.12701748311519626
d62d5a9c,0.1
be70bb3d,0.8083422183990479
84920252,0.5847237706184387
b9623d93,0.9
ba925eca,0.1
181ecadf,0.20267947018146515
6fbcc9e2,0.32520735263824463
57d5b182,0.3741150200366974
d3013a36,0.7821290493011475
21cafb54,0.14268308877944946
d1a6cc74,0.1
c4017d47,0.21500113606452945
22e05854,0.1
7eb53ec8,0.8882787823677063
c77a806d,0.8207123875617981
c114c951,0.2560975551605225
71495521,0.5942485928535461
98bb1260,0.420934796333313
546ec108,0.2866647243499756
78f39102,0.16061687469482422
26b6379a,0.4896500408649445
8cb14c23,0.3049781322479248
75892ee1,0.1
3d31d65f,0.1
30784a7a,0.9
efba2a23,0.8439623117446899
9fcb2c5a,0.1
9910ee7e,0.1
dc97b587,0.5314964652061462
7732ca72,0.1
c4bac1f1,0.7231568098068237
a80ddf30,0.1
fe79c536,0.1
84e34259,0.7785119414329529
7db3b563,0.18796388804912567
5e946e6e,0.7066481709480286
76881bf4,0.7779949903488159
7c606237,0.1
7aa06d7d,0.7153558731079102
0d035cbc,0.5906257629394531
0838e69f,0.1854306906461716
f6715e39,0.6190804243087769
499004bb,0.618735134601593
4cefc9ec,0.1
ded95f0a,0.8587979078292847
073112c9,0.1
96cb4df4,0.1
0962de0b,0.9
cea18b7b,0.9
75463cb0,0.5499944686889648
4a59c201,0.6552331447601318
29d46646,0.6184557676315308
e6134ca4,0.2332993298768997
445ae936,0.823564350605011
420d8dda,0.8830234408378601
bae1b5b1,0.17767006158828735
9f49327e,0.6894232034683228
18b52f62,0.7981852889060974
b02bb341,0.1
e5be8689,0.1
b5b85b95,0.13699805736541748
b94f72e3,0.1
a79114fd,0.1
502ffafa,0.5278359055519104
b8e274d7,0.5467846989631653
e37f8f63,0.1
c8a5c9d9,0.5596997141838074
d574bf84,0.4644967317581177
88bc1b71,0.8318019509315491
3261e3ee,0.1
e65424cf,0.8094983696937561
706d2090,0.1
94d4c49c,0.1
51ba3d48,0.5368832349777222
fdd4c395,0.1
12eed563,0.1
f93627e8,0.7629647254943848
df51a7cd,0.7364185452461243
c84092af,0.14674563705921173
514a25a2,0.1
5d421481,0.3354552686214447
d3859efd,0.9
eb024725,0.1
0d8537a5,0.7071981430053711
fe708ff7,0.4635860025882721
1790bbf0,0.2825608551502228
8a30487e,0.6136167049407959
70a01d16,0.1266237646341324
89bb7fca,0.6875786185264587
398c1300,0.1
41b43c73,0.1
72d2839a,0.1
beeb98cf,0.1
c409f194,0.21655400097370148
0c654278,0.1461961567401886
fb155295,0.83162921667099
103d1e1d,0.8517643213272095
6c755ff3,0.1
3722a062,0.42099273204803467
90611922,0.5887284278869629
77b432f1,0.9
ccf53246,0.7559472322463989
4c52089f,0.340749591588974
81e05676,0.22322241961956024
732c51d0,0.1
b60c6094,0.21672572195529935
2e9db48a,0.9
68cdc732,0.1
e1f9dbd9,0.6164153814315796
31fd12b9,0.5705890655517578
72bd3e45,0.4617019593715668
84e2f1ab,0.5501127243041992
b4b6d3d0,0.2289339303970337
874d507a,0.5535793900489807
44775bac,0.8417474627494812
83dfaf91,0.20523042976856232
a9a1cc1e,0.1
227de452,0.1
14519bcf,0.1
970a9821,0.5354405045509338
e84230ac,0.1
550e4ebc,0.1035068705677986
5e98d635,0.1
667d386b,0.5948367714881897
503fefff,0.4461215734481812
08bcb429,0.727203905582428
90c293d2,0.2455967962741852
bbc84c36,0.31540876626968384
3facaac6,0.2764491140842438
e8d1bc63,0.4775310754776001
0ba50202,0.8283817172050476
9d947517,0.1
e084ed8f,0.1
7051b370,0.1
910f551e,0.1
8d238915,0.7172063589096069
e7238f30,0.1
a658f1ba,0.2065837532281876
0b4e7093,0.5415237545967102
4d59af79,0.5364758372306824
99a7b417,0.3649400174617767
e5798365,0.1
078c699f,0.5614694356918335
b2cd6017,0.5688614249229431
89b3960f,0.9
